title,link,image,episode,rating,views,quality,year,genres,description,season,type
"Lúc Đó, Tôi Đã Chuyển Sinh Thành Slime Mùa 2 Part 1",https://animevietsub.page/phim/tensei-shitara-slime-datta-ken-2nd-season-a1332/,https://cdn.animevietsub.page/data/poster/2020/11/27/animevsub-MYmD5HPUhU.jpg,"HOÀN
TẤT",9.5 trong số 10 dựa trên 499 thành viên đánh giá,"3,760,718",FHD,2021,"Fantasy, Demons, Comedy, Adventure, Magic, Action","

Mùa 2 của Tensei shitara Slime Datta Ken.

",Mùa đông,phim bộ
Những Cô Nàng Thú Đáng Yêu,https://animevietsub.page/phim/nhung-co-nang-thu-dang-yeu-a1470/,https://cdn.animevietsub.page/data/poster/2017/09/13/animevsub-oTt8GN39Rx.jpg,"HOÀN
TẤT",8.3 trong số 10 dựa trên 12 thành viên đánh giá,"44,120",HD,2017,"Fantasy, Comedy, Adventure","Vườn thú Japari - vườn thú tích hợp khổng lồ, bỗng một hôm Sao cát bay vèo qua cái mấy con thú biến thành con người mà...",Mùa đông,phim bộ
Uma Musume: Pretty Derby (TV) Season 2,https://animevietsub.page/phim/uma-musume-pretty-derby-tv-season-2-a4172/,https://cdn.animevietsub.page/data/poster/2021/06/23/animevsub-Z1bN9XaRFY.jpg,"HOÀN
TẤT",8.6 trong số 10 dựa trên 35 thành viên đánh giá,"211,135",HD,2021,"Slice of Life, Sports, Comedy",Mùa thứ 2 của anime Uma Musume: Pretty Derby,Mùa đông,phim bộ
Koyomimonogatari,https://animevietsub.page/phim/koyomimonogatari-a4228/,https://cdn.animevietsub.page/data/poster/2021/08/17/animevsub-eGcrrMvWbC.jpg,"HOÀN
TẤT",9.1 trong số 10 dựa trên 30 thành viên đánh giá,"282,398",FHD,2016,"Supernatural, Comedy, Mystery","Cho dù đó là điều tra các đền thờ bằng đá, theo dõi tin đồn, hay đơn giản là chơi trốn tìm, Koyomi Araragi luôn ở đó...",Mùa đông,phim bộ
Lưu Tinh Huyễn Kiếm,https://animevietsub.page/phim/luu-tinh-huyen-kiem-a4003/,https://cdn.animevietsub.page/data/poster/2021/02/08/animevsub-OBBsQQP2zN.jpg,"HOÀN
TẤT",7.7 trong số 10 dựa trên 18 thành viên đánh giá,"174,552",HD,2021,"Fantasy, Action","20 năm sau đại chiến Tiên Ma, tam giới đạt đến trạng thái cân bằng vi diệu. Mà chính lúc này, thiếu niên Diệp Bất Quy...",Mùa đông,phim bộ
Soukou Kihei Votoms: Koei Futatabi,https://animevietsub.page/phim/soukou-kihei-votoms-koei-futatabi-a4223/,https://cdn.animevietsub.page/data/poster/2022/02/04/animevsub-4U1FmkDatv.jpg,"HOÀN
TẤT",5.5 trong số 10 dựa trên 2 thành viên đánh giá,"18,695",HD,2011,"Sci-Fi, Drama, Military, Mecha, Action",Chirico đến thăm một thị trấn ốc đảo và gặp Gotho và những người bạn của anh ấy lần đầu tiên sau 32 năm.,Mùa đông,phim bộ
Mái ấm của Chi 2,https://animevietsub.page/phim/mai-am-cua-chi-a656/,https://cdn.animevietsub.page/data/poster/2017/09/08/animevsub-14095.jpg,"HOÀN
TẤT",8.7 trong số 10 dựa trên 7 thành viên đánh giá,"139,530",HD,2009,"Slice of Life, Comedy, Kids","Phần tiếp theo của Chi’s Sweet Home, ở phần này gia đình Yamada cùng Chi chuyển đến khu nhà mới được phép nuôi thú, tại...",Mùa đông,phim bộ
GR: Giant Robo,https://animevietsub.page/phim/gr-giant-robo-a4222/,https://cdn.animevietsub.page/data/poster/2022/01/03/animevsub-65o8uoeNpo.jpg,"HOÀN
TẤT",5.5 trong số 10 dựa trên 2 thành viên đánh giá,"33,825",BD/Bluray,2007,"Shounen, Sci-Fi, Adventure, Military, Mecha","Năm 20XX. Những con robot khổng lồ bí ẩn được gọi là ""Giant Robo (GR)"" bắt đầu xuất hiện trên khắp thế giới và phá hủy...",Mùa đông,phim bộ
El Hazard: The Magnificent World,https://animevietsub.page/phim/el-hazard-the-magnificent-world-a4218/,https://cdn.animevietsub.page/data/poster/2022/02/04/animevsub-2sY5cnM3cd.jpg,"TẬP
06",7 trong số 10 dựa trên 1 thành viên đánh giá,"22,433",BD/Bluray,1995,"Romance, Fantasy, Comedy, Adventure",Sau khi Makoto Mizuhara đồng ý làm chứng chống lại chủ tịch hội học sinh náo nhiệt Katsuhiko Jinnai vì đã hối lộ các câu...,Mùa đông,phim bộ
Sổ Tay Trồng Yêu Tinh,https://animevietsub.page/phim/yao-jing-zhong-zhi-shou-ce-a4208/,https://cdn.animevietsub.page/data/poster/2021/10/16/animevsub-IBPO4Y08Tr.jpg,"HOÀN
TẤT",7.5 trong số 10 dựa trên 50 thành viên đánh giá,"490,953",HD,2020,"Slice of Life, Fantasy, Ecchi, Drama, Comedy, Action","Sổ tay trồng yêu tinh 2020 Nội dung sơ lược: nam chính Viên Đinh dự định đi máy bay đến công viên Anime chơi, ai ngờ lúc...",Mùa đông,phim bộ
Sát Thủ Lưỡi Kéo Mùa 3,https://animevietsub.page/phim/sat-thu-luoi-keo-mua-3-a4199/,https://cdn.animevietsub.page/data/poster/2021/07/19/animevsub-nrrJDUXuYw.jpg,"HOÀN
TẤT",9.4 trong số 10 dựa trên 81 thành viên đánh giá,"1,150,950",HD,2021,"Super Power, Drama, Comedy, Adventure, Mystery, Martial Arts, Action","Ở cuối phần trước A Thất đã giết chết Xích Nha 1 trong 7 đại sát thủ Hắc Ám, dẫn tới sự truy sát của tổ chức sát...",Mùa đông,phim bộ
Em Sẽ Chờ Anh Trong Mùa Hè Ấy,https://animevietsub.page/phim/ano-natsu-de-matteru-r2-a4191/,https://cdn.animevietsub.page/data/poster/2021/07/15/animevsub-bnCxGgsRGV.jpg,"HOÀN
TẤT",9.5 trong số 10 dựa trên 90 thành viên đánh giá,"231,572",HD,2012,"Slice of Life, Sci-Fi, Romance, Drama, Comedy",Vào 1 đêm trăng thanh gió mát có thằng nhỏ với cái máy quay phim trên 1 con đập. Bỗng nhiên từ trên trời ......! 1 vật thể...,Mùa đông,phim bộ
Show by Rock!! Stars!!,https://animevietsub.page/phim/show-by-rock-stars-a4002/,https://cdn.animevietsub.page/data/poster/2021/02/04/animevsub-ABcd2JXtIC.jpg,"TẬP
02",10 trong số 10 dựa trên 3 thành viên đánh giá,"27,883",HD,2021,"Comedy, Music","Mùa ""All stars"" của Show by Rock !! có tất cả các ban nhạc từ các mùa trước",Mùa đông,phim bộ
"Tôi là nhện đấy, có sao không?",https://animevietsub.page/phim/toi-la-nhen-day-co-sao-khong-a3945/,https://cdn.animevietsub.page/data/poster/2022/03/04/animevsub-m1AxWzjGcx.jpg,"HOÀN
TẤT",9.2 trong số 10 dựa trên 459 thành viên đánh giá,"3,684,091",HD,2021,"Fantasy, Comedy, Adventure","Ngày nọ, một cô nữ sinh cấp ba ngồi trong lớp học cùng những học sinh khác và giáo viên, đột ngột cả lớp bị cuộc...",Mùa đông,phim bộ
Wonder Egg Priority,https://animevietsub.page/phim/wonder-egg-priority-a3993/,https://cdn.animevietsub.page/data/poster/2021/01/13/animevsub-knT7pPzRvv.jpg,"HOÀN
TẤT",9.5 trong số 10 dựa trên 102 thành viên đánh giá,"756,178",HD,2021,Slice of Life,"Câu chuyện về những cô gái rắc rối, được biên kịch Shinji Nojima xoay chuyển trong thế giới anime.Được dẫn dắt bởi...",Mùa đông,phim bộ
Majutsushi Orphen Hagure Tabi: Kimluck-hen,https://animevietsub.page/phim/majutsushi-orphen-hagure-tabi-kimluck-hen-a3949/,https://cdn.animevietsub.page/data/poster/2020/12/06/animevsub-5mlnmpW1s1.jpg,"HOÀN
TẤT",7.6 trong số 10 dựa trên 17 thành viên đánh giá,"116,197",HD,2021,"Fantasy, Drama, Adventure, Martial Arts, Magic, Action",Phần thứ 2 của Majutsushi Orphen Hagure Tabi.,Mùa đông,phim bộ
Thất Nghiệp Chuyển Sinh,https://animevietsub.page/phim/that-nghiep-chuyen-sinh-a3940/,https://cdn.animevietsub.page/data/poster/2020/11/27/animevsub-r893b4ZfNF.jpg,"HOÀN
TẤT",9.1 trong số 10 dựa trên 520 thành viên đánh giá,"4,954,008",HD,2021,"Fantasy, Drama, Magic",Một tên NEET 34 tuổi đã bị đuổi khỏi nhà sau cái chết của gia đình hắn. Hắn ngăn chặn một nhóm người thiếu niên ra...,Mùa đông,phim bộ
Kiss x Sis,https://animevietsub.page/phim/kiss-x-sis-a1526/,https://cdn.animevietsub.page/data/poster/2017/09/13/animevsub-M2C3UrHhsc.jpg,"HOÀN
TẤT",9.1 trong số 10 dựa trên 219 thành viên đánh giá,"2,751,622",HD,2010,"Seinen, School, Romance, Harem, Ecchi, Comedy","Keita có 2 người chị em là Ako và Riko, nhưng vì họ không có quan hệ huyết thống, họ yêu anh ấy một cách dâm đãng. Sau một...",Mùa đông,phim bộ
Nhật Ký Thường Ngày Của Tiên Vương,https://animevietsub.page/phim/nhat-ky-thuong-ngay-cua-tien-vuong-a4173/,https://cdn.animevietsub.page/data/poster/2021/06/24/animevsub-ZWVqND3c78.jpg,"HOÀN
TẤT",8.6 trong số 10 dựa trên 252 thành viên đánh giá,"3,896,877",HD,2020,"School, Slice of Life, Fantasy, Demons, Comedy, Adventure","Chuyện nói về một anh chàng với tuổi thơ bắt đầu năm sáu tuổi, anh giết vua quỷ Swallow Sky Clam. Là một phù thủy tu luyện...",Mùa đông,phim bộ
Nanatsu no Taizai: Fundo no Shinpan,https://animevietsub.page/phim/nanatsu-no-taizai-fundo-no-shinpan-a3942/,https://cdn.animevietsub.page/data/poster/2021/02/01/animevsub-lQ74MUTEla.jpg,"HOÀN
TẤT",9.4 trong số 10 dựa trên 108 thành viên đánh giá,"2,675,572",HD,2021,"Shounen, Supernatural, Fantasy, Adventure, Magic, Action",Mùa 4 của Nanatsu no Taizai.,Mùa đông,phim bộ
Fate/Grand Carnival,https://animevietsub.page/phim/fategrand-carnival-a3982/,https://cdn.animevietsub.page/data/poster/2021/01/06/animevsub-0MZxIegqcz.jpg,"TẬP
02",9.5 trong số 10 dựa trên 20 thành viên đánh giá,"168,068",HD,2020,"Supernatural, Fantasy, Comedy, Magic","Tập đầu tiên của ""season"" một đã được phát sóng trước trong chương trình Fate Project New Year Eve TV Special 2020.",Mùa đông,phim bộ
Cô Nàng Fuuka,https://animevietsub.page/phim/co-nang-fuuka-a1101/,https://cdn.animevietsub.page/data/poster/2017/09/11/animevsub-3X1Hk2prpd.png,"HOÀN
TẤT",9.1 trong số 10 dựa trên 118 thành viên đánh giá,"472,803",HD,2017,"Shounen, School, Romance, Ecchi, Drama, Music","“Mình sẽ là ca sĩ, còn cậu sẽ chơi Bass” Hồi nhỏ, Yuu Haruna và Hinashi Koyuki đã luôn nói với nhau như thế. Nhưng rồi...",Mùa đông,phim bộ
Space☆Dandy,https://animevietsub.page/phim/spacedandy-a4169/,https://cdn.animevietsub.page/data/poster/2021/06/20/animevsub-7MCEOd7SYg.jpg,"HOÀN
TẤT",7 trong số 10 dựa trên 4 thành viên đánh giá,"26,120",HD,2014,"Sci-Fi, Space, Comedy",Anh bảnh trai đi tìm Alien xinh gái,Mùa đông,phim bộ
Back Arrow,https://animevietsub.page/phim/back-arrow-a3964/,https://cdn.animevietsub.page/data/poster/2021/03/06/animevsub-EOq8h2o2Vf.jpg,"HOÀN
TẤT",8.1 trong số 10 dựa trên 10 thành viên đánh giá,"114,132",HD,2021,"Fantasy, Mecha, Action",Thế giới của Lingalind được bao quanh bởi một bức tường thần bí dường như không có gì vượt quá giới hạn của nó....,Mùa đông,phim bộ
Vạn Giới Pháp Thần,https://animevietsub.page/phim/van-gioi-phap-than-a3983/,https://cdn.animevietsub.page/data/poster/2021/01/06/animevsub-UF5ZOewMU0.jpg,"TẬP
54",8.2 trong số 10 dựa trên 12 thành viên đánh giá,"404,535",HD,2020,"Romance, Fantasy, Adventure, Martial Arts","Vào cuối năm 2020, lục địa Ste, nơi đã kết thúc nền văn minh do sự cạn kiệt của các nguyên tố ma thuật, dẫn đến sự...",Mùa đông,phim bộ
World Witches Hasshin Shimasu!,https://animevietsub.page/phim/world-witches-hasshin-shimasu-a4001/,https://cdn.animevietsub.page/data/poster/2021/02/03/animevsub-66Plev5qHX.jpg,"HOÀN
TẤT",9.4 trong số 10 dựa trên 13 thành viên đánh giá,"44,970",HD,2021,"Comedy, Military","

Các quốc gia trên toàn thế giới thành lập một liên minh để chống lại kẻ thù mới nổi của nhân loại Neuroi, kẻ mà...",Mùa đông,phim bộ
Ore no Kanojo to Osananajimi ga Shuraba Sugiru,https://animevietsub.page/phim/ore-no-kanojo-to-osananajimi-ga-shuraba-sugiru-r1-a259/,https://cdn.animevietsub.page/data/poster/2017/08/21/animevsub-44187.jpg,"HOÀN
TẤT",9.4 trong số 10 dựa trên 399 thành viên đánh giá,"2,075,518",BD/Bluray,2013,"School, Romance, Harem, Comedy","Nam thanh: Eita Kidou, ờ thì tầm thường như bao thằng main khác.Nữ tú: Masuzu Natsukawa, ờ thì cũng xinh xắn, đáng yêu.Truyện...",Mùa đông,phim bộ
Kobayashi-san Chi no Maid Dragon,https://animevietsub.page/phim/kobayashi-san-chi-no-maid-dragon-a1533/,https://cdn.animevietsub.page/data/poster/2021/06/15/animevsub-L45uPWW5b3.jpg,"HOÀN
TẤT",9.7 trong số 10 dựa trên 255 thành viên đánh giá,"2,564,491",BD,2017,"Slice of Life, Fantasy, Comedy","Kobayashi - một nữ kĩ sư phần mềm chăm chỉ, độc thân, sống một mình ở một khu chung cư. Một lần, cô tình cờ cứu giúp...",Mùa đông,phim bộ
Sword Art Online,https://animevietsub.page/phim/sword-art-online-r1-a2002/,https://cdn.animevietsub.page/data/poster/2017/10/14/animevsub-Ao3yG2vf2J.png,"HOÀN
TẤT",9.7 trong số 10 dựa trên 780 thành viên đánh giá,"7,391,406",BD/Bluray,2012,"Romance, Game, Fantasy, Adventure, Action","Năm 2022, thế hệ game chạy trên NERvGear tiếp theo đã được công bố, người dùng có thể kết nối với thế giới ảo thông...",Mùa đông,phim bộ
Another,https://animevietsub.page/phim/another-s1-a343/,https://cdn.animevietsub.page/data/poster/2017/09/05/animevsub-75509.jpg,"HOÀN
TẤT",9.7 trong số 10 dựa trên 152 thành viên đánh giá,"909,375",BD/Bluray,2012,"School, Thriller, Supernatural, Horror, Mystery",Được chuyển thế từ Novel (Tiểu thuyết) cùng tên của tác giả Ayatsuji Yukito. Câu chuyện xảy ra tại một vùng quê nhỏ có...,Mùa đông,phim bộ
Jaku-Chara Tomozaki-kun,https://animevietsub.page/phim/jaku-chara-tomozaki-kun-a3953/,https://cdn.animevietsub.page/data/poster/2020/12/06/animevsub-23AsstaMno.jpg,"HOÀN
TẤT",9.2 trong số 10 dựa trên 232 thành viên đánh giá,"1,808,953",HD,2021,"School, Romance, Drama","Tomozaki là một trong những game thủ giỏi nhất Nhật Bản và theo quan điểm của cậu, trò chơi đời thực là một trong những...",Mùa đông,phim bộ
Vlad Love,https://animevietsub.page/phim/vlad-love-a3973/,https://cdn.animevietsub.page/data/poster/2021/01/03/animevsub-lmabaefPf5.jpg,"HOÀN
TẤT",9.9 trong số 10 dựa trên 11 thành viên đánh giá,"68,744",HD,2020,"School, Vampire, Supernatural, Comedy",Mitsugu Banba là một nữ sinh trung học tìm thấy ý nghĩa của việc hiến máu. Cô thường xuyên đến ngân hàng máu để hiến...,Mùa đông,phim bộ
Tay Đua Siêu Đẳng Phần 4,https://animevietsub.page/phim/tay-dua-sieu-dang-phan-4-i4-a2930/,https://cdn.animevietsub.page/data/poster/2019/08/26/animevsub-Z8O6vmvu57.jpg,"HOÀN
TẤT",9.1 trong số 10 dựa trên 24 thành viên đánh giá,"372,375",HD,2018,"Shounen, Sports, Drama, Comedy",Season 4 của Series Yowamushi Pedal,Mùa đông,phim bộ
Kakegurui Twin,https://animevietsub.page/phim/kakegurui-twin-a4115/,https://cdn.animevietsub.page/data/poster/2021/05/18/animevsub-LfmKnotY74.jpg,"HOÀN
TẤT",8.9 trong số 10 dựa trên 11 thành viên đánh giá,"184,783",HD,2021,"School, Psychological, Drama, Mystery","Hyakkaou Academy, một học viện danh giá. Ở trong học viện này, học sinh được chia thành các tầng lớp xã hội khác nhau. Nhưng...",Mùa đông,phim bộ
Vạn Giới Kỳ Duyên,https://animevietsub.page/phim/van-gioi-ky-duyen-a4018/,https://cdn.animevietsub.page/data/poster/2021/03/05/animevsub-n2wCgzMWO9.jpg,"HOÀN
TẤT",4.6 trong số 10 dựa trên 8 thành viên đánh giá,"163,471",FHD,2021,"Fantasy, Martial Arts","Lâm Phong là một cô nhi trong một võ trang ở Kỳ sơn ngoài Lưu Tiên thành, trong võ trang có một Quỷ Khốc lâm, tương truyền...",Mùa đông,phim bộ
Bảo Mẫu Xác Ướp,https://animevietsub.page/phim/bao-mau-xac-uop-a2943/,https://cdn.animevietsub.page/data/poster/2018/01/19/animevsub-VFgVndFJvh.jpg,"HOÀN
TẤT",9.5 trong số 10 dựa trên 62 thành viên đánh giá,"664,787",HD,2018,"Slice of Life, Supernatural, Comedy","Câu chuyện bắt đầu khi cậu học sinh trung học Kashiwagi Sora nhận được một món quà bí ẩn từ cha cậu, đó là một xác...",Mùa đông,phim bộ
Yuru Camp△ 2nd Season,https://animevietsub.page/phim/yuru-camp-2nd-season-a3952/,https://cdn.animevietsub.page/data/poster/2020/12/06/animevsub-6S9YI74EBv.jpg,"HOÀN
TẤT",9.8 trong số 10 dựa trên 370 thành viên đánh giá,"464,631",HD,2021,"Slice of Life, Comedy",Mùa 2 Yuru Camp△ nhé mấy cưng.,Mùa đông,phim bộ
SK∞,https://animevietsub.page/phim/sk-a3958/,https://cdn.animevietsub.page/data/poster/2020/12/06/animevsub-VJj1TFsfoM.jpg,"HOÀN
TẤT",9.4 trong số 10 dựa trên 174 thành viên đánh giá,"2,263,801",HD,2021,Sports,"Bộ anime xoay quanh Reki, một nam sinh cao trung năm hai yêu thích lướt ván và bị cuốn vào “S”, một cuộc đua trượt ván ngầm...",Mùa đông,phim bộ
Kỉ nguyên Trigger Phần 2,https://animevietsub.page/phim/world-trigger-2nd-season-a3956/,https://cdn.animevietsub.page/data/poster/2020/12/06/animevsub-3dSD9UfRj1.jpg,"HOÀN
TẤT",8.8 trong số 10 dựa trên 459 thành viên đánh giá,"1,003,366",HD,2021,"Shounen, Sci-Fi, School, Supernatural, Action",Đây là phần 2 của World Trigger nhé!,Mùa đông,phim bộ
Horimiya,https://animevietsub.page/phim/horimiya-a3941/,https://cdn.animevietsub.page/data/poster/2020/11/27/animevsub-OYW5hFUBEU.jpg,"HOÀN
TẤT",9.6 trong số 10 dựa trên 1208 thành viên đánh giá,"10,157,290",BD/Bluray,2021,"Shounen, School, Romance, Slice of Life, Comedy","Mặc dù được ngưỡng mộ ở trường vì sự hòa nhã và năng lực học tập của mình, học sinh trung học Kyouko Hori đã che...",Mùa đông,phim bộ
Ban thiết kế của Thiên Đường,https://animevietsub.page/phim/ban-thiet-ke-cua-thien-duong-a3989/,https://cdn.animevietsub.page/data/poster/2021/01/08/animevsub-kK0aaIJnx4.jpg,"HOÀN
TẤT",8.9 trong số 10 dựa trên 19 thành viên đánh giá,"126,713",HD,2021,"Seinen, Slice of Life, Fantasy, Comedy","""Trong Phòng thiết kế động vật của Thiên đường, các nhà thiết kế tạo ra nhiều loại động vật mới hàng ngày trong khi...",Mùa đông,phim bộ
Project Scard: Praeter no Kizu,https://animevietsub.page/phim/project-scard-praeter-no-kizu-a3990/,https://cdn.animevietsub.page/data/poster/2021/01/09/animevsub-ipmoaohRW1.jpg,"HOÀN
TẤT",8.3 trong số 10 dựa trên 7 thành viên đánh giá,"55,885",HD,2021,"Super Power, Action",Project Scard mô tả cuộc gặp gỡ và trận chiến của những người có hình xăm sở hữu sức mạnh phong ấn của thần thú...,Mùa đông,phim bộ
