user_id,titles_watched
9283,"Baby Steps 2nd Season, Ngày Phán Xét: Vòng Tái Sinh, Ai Nói Đây Là Yêu Chứ Tôi Là Tôi Mắc Ói, Final Fantasy X, Aikatsu! Movie, Recorder to Randoseru Mi☆, Exception"
9284,"Code Geass: Boukoku no Akito 2 - Hikisakareshi Yokuryuu, Sayonara Watashi no Cramer Movie: First Touch, Mitsudomoe Zouryouchuu!, Có Vẻ Nhóm Mạo Hiểm Giả Không Tin Vào Nhân Loại Sẽ Giải Cứu Thế Giới, Vì con gái  tôi có thể đánh bại cả Ma vương, Bernard-jou Iwaku., Happiness Charge Precure!"
9285,"Hataraku Saibou Black (TV), Thánh Phồng Tôm - One Punch Man, Mobile Suit Gundam: The Origin, Choujigen Game Neptune The Animation OVA, Devil May Cry 4 the movie, Gundam vs Hello Kitty, Owari no Seraph: Nagoya Kessen-hen - Owaranai Seraph - Nagoya Kessen-hen, Đại Sư Huynh Nhà Tui Trong Não Có Hố, Onegai☆Teacher, Senjou no Valkyria, Nhật Ký Hán Hoá Phần 3, Gunslinger Girl: Il Teatrino"
9286,"Niềm Tự Hào Của Sát Thủ, Sakura Taisen: Gouka Kenran, Hoshi no Koe, Điện Thoại Của Ta Thông Tam Giới (Phần 1 và 2), Trạch Thiên Ký, Doraemon Movie 03: Nobita no Daimakyou, Seiken Densetsu: Legend of Mana - The Teardrop Crystal, Hyakko OVA, Thành Phố Bí Ẩn, Nourin, Arifureta Shokugyou de Sekai Saikyou Parody, Choujuushin Gravion, Otome wa Boku ni Koishiteru: Futari no Elder, Okitegami Kyouko No Bibouroku, Toaru Hikuushi e no Tsuioku, Hòm Thư Medaka, Kami no Tou: Ouji no Kikan, Nhật Ký Sống Chậm Nơi Dị Giới: Nuôi Con Trong Lúc Làm Mạo Hiểm Giả"
9287,Kiitarou Shounen no Youkai Enikki
9288,"Donten ni Warau Gaiden: Ouka  Tenbou no Kakehashi, Bakuon!!, Danna ga Nani wo Itteiru ka Wakaranai Ken, Hakubo, Sword Art Online Alternative: Gun Gale Online, Shadowverse Flame, Kindaichi Shounen no Jikenbo Returns, Doraemon: Obaachan no Omoide, Jujutsu Kaisen 2nd Season, The New Gate, Basilisk: Ouka Ninpouchou, Ooyukiumi no Kaina, D.C.: Da Capo, Hibike! Euphonium: Ensemble Contest-hen, Rozen Maiden: Träumend, Linh hồn của máy 1: Bóng ma đau khổ"
9289,"Shingeki no Kyojin: Chronicle, Street Fighter Alpha: Generations, Jigokuraku - Địa Ngục Cực Lạc, Nhóm Nhạc Của Những Ước Mơ! Garupa☆Pico, Lãng Khách Kenshin (Live Action), Người Đại Diện Thời Gian, Chicchana Yukitsukai Sugar, Otonari ni Ginga, Hoozuki no Reitetsu 2nd Season: Sono Ni"
9290,"Juubee-chan 2: Siberia Yagyuu no Gyakushuu, Yakunara Mug Cup mo Live Action, K, Inazuma Eleven Go: Galaxy, Toaru Kagaku no Railgun S, Free! Movie 4: The Final Stroke - Zenpen, Hành Trình Cô Độc Nơi Dị Giới, Mayoi Neko Overrun!, Unnamed Memory 2nd Season, Hetalia World Series, Bạn Gái Tôi Là Cô Gái Dâm Đãng Chung Tình"
9291,"Thôn Phệ Tinh Không, Legend of the Millennium Dragon, Bí mật bóng tối 2 OVA, Black Lagoon: Roberta's Blood Trail, Tokyo Magnitude 8.0, Handa-kun, Appare-Ranman!, Daitoshokan no Hitsujikai, Nhóm Nhạc Thiên Hà Lịch, Ai Wo Utau Yori Ore Ni Oborero!, Tribe Nine, Samurai Champloo, Evil or Live, Mermaid Forest, Guild no Uketsukejou desu ga  Zangyou wa Iya nanode Boss wo Solo Toubatsu Shiyou to Omoimasu, Tesla Note, Soukyuu no Fafner: Dead Aggressor - Heaven and Earth, Chúng Tôi Không Thể Học Phần 2, POKÉMON: THÁM TỬ PIKACHU"
9292,"Garo: Honoo no Kokuin, Thám Tử Conan Movie 9: Âm Mưu Trên Biển"
9293,"Munou na Nana Mini Anime, D.C.II S.S.: Da Capo II Second Season, Girls & Panzer: Saishuushou Part 3, Otome wa Boku ni Koishiteru: Trinkle Stars The Animation, Devilman: Tanjou-hen, Tight-rope, Hayate no Gotoku! Heaven Is a Place on Earth, Em Sẽ Chờ Anh Trong Mùa Hè Ấy SP, Egumi Legacy, Ta Muốn Trở Thành Chúa Tể Bóng Tối! Mùa 2, Tử Xuyên OVA, Farmagia"
9294,"Tân Thế Giới, Soukyuu no Fafner: Dead Aggressor - The Beyond, Monster Strike Anime, Jikan no Shihaisha, Bạn Gái Thuê 3, Island, Saint Seiya: Jashin Eris, Narue no Sekai, Kingsglaive: Final Fantasy XV, Mahou Shoujo ni Akogarete, Fate/Grand Order: Shinsei Entaku Ryouiki Camelot 1 - Wandering; Agateram, Deadman Wonderland, Prince of Tennis: Another Story - Messages From Past and Future, Học Viện Anh Hùng, Punch Line, Ping Pong The Animation, Dog Days'', Gintama': Futon ni Haitte kara Buki Nokoshi ni Kizuite Neru ni Nerenai Toki mo Aru"
9295,"Gokushufudou Season 2, Chaos Head, Yami Shibai 13, Chuunibyou demo Koi ga Shitai! Ren Specials, Kakuriyo no Yadomeshi - Quán Trọ Bách Quỷ, Rockman.EXE Movie: Hikari to Yami no Program, Adachi to Shimamura, The iDOLM@STER Cinderella Girls, Bất Diệt Thần Vương, Inazuma Eleven Go vs. Danball Senki W Movie, Yamato Nadeshiko Shichihenge, One Piece Movie 5: Norowareta Seiken, Naruto: Sức Mạnh Vĩ Thú Movie 1, Hiền Giả Tự Xưng Là Đồ Đệ Hiền Giả Tại Dị Giới, Sử Ma của Zero: Princesses no Rondo, Cách Sống Của Thiếu Nữ Hành Quyết, Kết Hôn Với Người Mà Tôi Ghét Nhất, Thế giới chỉ có Thánh thần biết, Kyoukai no Kanata: Mini Theater, Lưỡng Bất Nghi Mùa 2"
9296,"Doraemon Movie 13: Nobita to Kumo no Oukoku, Kidou Keisatsu Patlabor, Cố Lên Douki-chan, Sơn Hà Xã Tắc Đồ, Kamen Rider Gotchard, Bishoujo Senshi Sailor Moon Eternal Movie 1, Kono Yo no Hate de Koi wo Utau Shoujo YU-NO, Nếu như thiếu niên ở ngôi làng ngay trước Last Dungeon chuyển tới Thành Tân Thủ"
9297,"Cross Game, Hậu duệ của Nurarihyon, Linh hồn của máy 1: Bóng ma đau khổ, Vatican Kiseki Chousakan, Cô Vợ Bất Đắc Dĩ, Samurai 7, Chúng Ta Sẽ Mãi Là Bạn Nhé, Coicent, Seitokai Yakuindomo Movie, Cậu bạn bàn bên, Em Gái Hồi Sinh Chị Gái Robot, Lord El-Melloi II Sei no Jikenbo: Rail Zeppelin Grace Note, Weiß Survive R, Kino no Tabi: The Beautiful World, Ayashi no Ceres, Tsubasa Chronicle 2nd Season"
9298,"Boku wa Tomodachi ga Sukunai [Live Action], Rising Impact, Baki: Dai Raitaisai-hen, Boruto: Naruto Những Thế Hệ Kế Tiếp, Code:Breaker OVA, Không Kí Ức OVA 2, Tiếng Hát Từ Trái Tim, Koi wa Ameagari no You ni, Kim Ngô Vệ: Phong Khởi Kim Lăng, Câu Lạc Bộ Board Game, Kyuuketsuki Sugu Shinu 2, The iDOLM@STER SideM: 315 Variety Pack! Made In Passion!, Tên cậu là gì?, SAMURAI ANGEL WARS GAL BASARA, Heion Sedai no Idaten-tachi, Câu Chuyện Mới Bắt Đầu, Kampfer, Yuru Yuri♪♪"
9299,"Bubuki Buranki, Dragon Raja, Kaijuu no Kodomo, Yoake Tsugeru Lu no Uta, Ranma ½ (2024), Buddy Complex: Kanketsu-hen - Ano Sora ni Kaeru Mirai de"
9300,"Z/X: Code Reunion, Nhật Ký Quan Sát Của Yatogame-chan, Đại Ma Vương Mạnh Nhất Lịch Sử Chuyển Sinh Thành Dân Làng A, NHK ni Youkoso!, Keppeki Danshi! Aoyama-kun, Medalist, Carnival Phantasm EX Season, Ma Đạo Tổ Sư, Lostorage Incited WIXOSS"
9301,"Lớp Học Ám Sát: 365 Ngày, Kara no Kyoukai: Mirai Fukuin - Extra Chorus, Jewelpet Magical Change, Đấu Phá Thương Khung - Phần 4, Thợ săn ẩm thực: Bishokushin no Special Menu, Macross Zero"
9302,"Arifureta Shokugyou de Sekai Saikyou Parody, Gegege no Kitarou (2018), Shinmai Maou no Testament Departures"
9303,"Sidonia no Kishi, Trinity Seven Movie 2: Tenkuu Toshokan to Shinku no Maou, Thuỷ Thủ Mặt Trăng S, Thánh Ngân, Godzilla 2: Kessen Kidou Zoushoku Toshi, Revice Forward: Kamen Rider Live & Evil & Demons, Thợ Săn Phù Thủy, Kono Naka ni Hitori  Imouto ga Iru!, Nhà Có Năm Nàng Dâu Mùa 2, Bokutachi no Remake, Hội Chứng Tuổi Thanh Xuân, Ooi! Tonbo, Genshiken Nidaime OVA, Garo: Vanishing Line, Pokemon Movie 22: Mewtwo no Gyakushuu Evolution, Fate/Grand Order: Shinsei Entaku Ryouiki Camelot 2 - Paladin; Agateram"
9304,"Vợ tôi là hội trưởng hội học sinh 2, Ashita Sekai ga Owaru toshitemo, Legend Hero Sangugjeon, Violet Evergarden Special, Kyoukaisenjou no Horizon, Shouwa Genroku Rakugo Shinjuu: Sukeroku Futatabi-hen, Ma Nữ Vô Tri, Lookism, Kiratto Pri☆chan Season 2, Chú Heo Màu Đỏ, Ookami to Koushinryou II, Rainbow: Nisha Rokubou no Shichinin"
9305,"Kinsou no Vermeil: Gakeppuchi Majutsushi wa Saikyou no Yakusai to Mahou Sekai wo Tsukisusumu, Netsuzou TRap, Seitokai Yakuindomo, Wagaya no Oinari-sama., Papa no Iukoto wo Kikinasai!, Cuộc Đời Các Mác, Thất Tinh OVA, Cuộc Hành Trình Của Kino OVA, Kouya no Kotobuki Hikoutai, Noein: Mou Hitori no Kimi e, Shokugeki no Souma OVA, Ballroom e Youkoso, Học viện anh hùng: Nhiệm vụ giải cứu thế giới, Arifureta – Từ Tầm Thường Đến Bất Khả Chiến Bại 2, Lớp Học Điệp Viên Mùa 2, Cool Doji Danshi, Ookami to Koushinryou II, Em Là Nàng Hầu Gái, Ansatsu Kyoshitsu -Sotsugyou Hen- Live Action (2016), Buddy Daddies"
9306,"Poputepipikku Special, Kenzen Robo Daimidaler, Rescue Me!, Hiệp Can Nghĩa Đảm Thẩm Kiếm Tâm (Phần 2), Musaigen no Phantom World: Limitless Phantom World, Bungou Stray Dogs, Hataraku Saibou!!, Tousouchuu: Great Mission, K-On!!, Dance with Devils, Tần thời Minh Nguyệt - Chi Long Đằng Vạn Lý, Hakozume: Tatakau! Koban Joshi Live Action, Cô Gái Bí Ẩn X: Nazo no Natsu Matsuri, Học Viện Anh Hùng Mùa 4, Sekai Seifuku: Bouryaku no Zvezda - Shin Zvezda Daisakusen, Digimon Frontier: Ornismon Fukkatsu!!, Issho ni Training Ofuro: Bathtime with Hinako & Hiyoko, Planetarian: Ngôi Sao Của Mọi Người: Hoshi no Hito"
9307,"Shuumatsu no Walkure, Bleach: Sennen Kessen-hen - Ketsubetsu-tan, Kí Ức Tuổi Học Trò, Chuyên Gia Diệt Quỷ Movie, Tiên Phong KIếm Vũ Lục, Gundam vs Hello Kitty, Yama no Susume: Second Season Specials, Bakuman., Junketsu no Maria"
9308,"Futsuu no Joshikousei ga [Locodol] Yattemita.: Nagarekawa  Annai Shitemita., Monsters: Ippyaku Sanjou Hiryuu Jigoku, Kamen Rider Outsiders, Tenchi Muyou! Manatsu no Eve, Charlotte"
9309,"Versailles no Bara, Tiểu Đội Công Lý Phần 2, Bố Mẹ Đến Từ Thế Giới 2D, Kiratto Pri☆chan, Yojouhan Shinwa Taikei, Ani ni Tsukeru Kusuri wa Nai! 2, Girlfriend (Kari), Linh Võ Đại Lục, Học Chiến Đô Thị, Gyakkyou Burai Kaiji: Ultimate Survivor"
9310,"Hiệp Sĩ Lưu Ban, Kingdom 2nd Season, Thỏ Đen Bảy Mạng, Bảng Xếp Hạng Quốc Vương, Asura, Hội Pháp Sư: Nữ Tế Của Phượng Hoàng, Hắc Quản Gia II, Toradora!: Bentou no Gokui, Doraemon Movie 28: Nobita to Midori no Kyojin Den, Maoujou de Oyasumi, Idol Jihen, One Piece: Adventure of Nebulandia, Thiết Giáp Chi Thành, Tiên Nghịch, Doraemon Movie 09: Nobita no Parallel Saiyuuki, Major 2nd (TV) 2nd Season, Uchouten Kazoku 2, Prince of Stride: Alternative, Evangelion: 1.0 You Are (Not) Alone"
9311,"Haibane Renmei, Amanchu! Special, Ore wo Suki nano wa Omae dake ka yo, Đội Cổ Vũ Đáng Yêu"
9312,"Crayon Shin-chan Movie 01: Action Kamen vs. Haigure Maou, Uchi no Kaisha no Chiisai Senpai no Hanashi, Ai Nói Đây Là Yêu Chứ Tôi Là Tôi Mắc Ói, Schwarzesmarken, Hai to Gensou no Grimgar Special, Belle: Rồng và Công Chúa Tàn Nhang, The iDOLM@STER Movie: Kagayaki no Mukougawa e!, Trảm Thần (Trảm Thần Chi Phàm Trần Thần Vực), Ranpo Kitan: Game of Laplace, Pupa, Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka Movie: Orion no Ya, Highlander: The Search for Vengeance"
9313,Another
9314,"THẾ LỰC CHỐNG MA THUẬT, Seihou Bukyou Outlaw Star, Jormungand, Karasu wa Aruji wo Erabanai, Gangsta., Usagi Drop (Live Action), Hanasakeru Seishounen, Mở Ra Một Thế Giới Tuyệt Vời OVA, Sakurada Reset, Overtake!, Cổng chiến tranh SS2"
9315,"Điều tuyệt vời nhất+ Plus, Grappler Baki, Kami no Kiba Jinga"
9316,"Claymore, The iDOLM@STER, Violet Evergarden Gaiden: Eien to Jidou Shuki Ningyou, Kaichou wa Maid-sama!, Trillion Game, Vũ Động Càn Khôn, Kore ga Watashi no Goshujinsama, Kobayashi-san Chi no Maid Dragon S: Nippon no Omotenashi - Attend wa Dragon Desu, Hoạ Giang Hồ Chi Bất Lương Nhân Phần 6, Arifureta Shokugyou de Sekai Saikyou, Cuộc Sống Nông Dân Ở Thế Giới Khác"
9317,"Lord El-Melloi II Sei no Jikenbo: Rail Zeppelin Grace Note, Mặc Dù Chỉ Cấp Độ 1 Nhưng Vì Có Kỹ Năng Độc Nhất Nên Tôi Là Người Mạnh Nhất, Ultraman Ginga S, Seiken Tsukai no World Break, Ookami Kodomo no Ame to Yuki, Uta Kata"
9318,"Chú Dơi 21, Captain Tsubasa Season 2: Junior Youth-hen, Yuuki Yuuna wa Yuusha de Aru: Washio Sumi no Shou 1 - Tomodachi, Cô Gái Vượt Thời Gian, Yuru Yuri San☆Hai!, Sekai Seifuku: Bouryaku no Zvezda, Thành phố bí ẩn (Phần 3), Natsu no Arashi!, Samurai High School Live Action"
9319,"Tiêu Nhân, Thành Phố Biệt Lập, Đứa Con Mà Mẹ Kế Dẫn Về Từng Là Bạn Gái Cũ, World Dai Star, Busou Chuugakusei: Basket Army, Ushiro no Shoumen Daare, Ryuugajou Nanana no Maizoukin (TV), Ngọc Rồng: Tiến Hoá, Overlord IV, Steins;Gate, Bleach Movie 2: Cuộc Mưu Phản Của Bụi Kim Cương - Một Thanh Hyorinmaru Khác, Labyrinth Of Flames, Dũng Giả Đại Mạo Hiểm (Phần 2) - Yong Zhe Da Mao Xian 2nd Season, Pretty Rhythm: Aurora Dream, Island"
9320,"Suzumiya Haruhi no Yuuutsu (2009), Birdie Wing: Câu Chuyện Của Các Nữ Golf Thủ, Bakemono no Ko, Genei wo Kakeru Taiyou, Tales of Vesperia: The First Strike, Cuộc Chiến Giữa Hai Quốc Gia: Argevollen, Toàn Chức Cao Thủ Phần 3"
9321,Thái Ất Tiên Ma Lục 4
9322,"Bokura no Ameiro Protocol, Gundam Breaker: Battlogue, Upotte!!: Miatte Waratte, Dumbbell Nan Kilo Moteru?, Murai no Koi, R-15, Planet With, Girls & Panzer: Saishuushou Part 3, Higurashi no Naku Koro ni, Sword Art Online: Extra Edition, Val x Love, Hazure Skill Kinomi Master: Skill no Mi (Tabetara Shinu) wo Mugen ni Taberareru You ni Natta Ken ni Tsuite, Doraemon Movie 27: Nobita no Shin Makai Daibouken - 7-nin no Mahoutsukai, Chuunibyou demo Koi ga Shitai! Ren, Ma Vương Đi Làm Mùa 2"
9323,"Thôn Phệ Tinh Không Phần 2, Quyển Sổ Tử Thần, Grisaia: Phantom Trigger The Animation, 22/7, Senjuushi, Sin: Thất Đại Tội, One Piece: Nenmatsu Tokubetsu Kikaku! Mugiwara no Luffy Oyabun Torimonochou, Tou Tiao Dou Shi Ta - Trang Nhất Toàn Là Hắn, Dinh Thự Bóng, Bakuage Sentai Boonboomger, Midnight Eye: Gokuu, Shihaisha no Tasogare"
9324,"Planetarian: Snow Globe, Isekai Cheat Magician: Yoiboshi no Matsuri to Majutsushi, GTO: Great Teacher Onizuka Season 2 [Live Action], Gakuen Babysitters Special, CUỒNG NỘ - MÙA HÈ ĐÓNG BĂNG"
9325,"Soukou Kihei Votoms: Koei Futatabi, Ore no Kanojo to Osananajimi ga Shuraba Sugiru, Thua Lỗ Thành Thủ Phủ Từ Trò Chơi, Thế giới chỉ có Thánh thần biết, Thám Tử Thành Phố Fuuto, Dance in the Vampire Bund, Taifuu no Noruda, The Cockpit, Rurouni Kenshin: Meiji Kenkaku Romantan (2023), Bước Chạy Thanh Xuân, Nhất Niệm Vĩnh Hằng Phần 3, GTO: Great Teacher Onizuka Season 2 [Live Action], Osake wa Fuufu ni Natte kara, Pokemon Special, Lớp Học Ám Sát 2: Kagaijugyou-hen, Tiên Phong KIếm Vũ Lục, Hakuouki Movie 2: Shikon Soukyuu"
9326,"Pokemon: Vị thần tôn kính - Arceus, The iDOLM@STER Shiny Colors, Bakuon!! OVA, Given: Uragawa no Sonzai, Gương Mặt Dối Trá, Overlord Movie 2: Shikkoku no Eiyuu, Thuỷ Thủ Mặt Trăng R, Họa Giang Hồ Chi Thiên Cang, Cars 2"
9327,"Steins;Gate Movie: Fuka Ryouiki no Déjà vu, Orenchi no Furo Jijou, Tribe Nine, Heisei Rider Vs Showa Rider - Kamen Rider Taisen ft Super Sentai, Musaigen no Phantom World: Limitless Phantom World, Killing Bites, Bungaku Shoujo Movie, Heion Sedai no Idaten-tachi, Orange (Live Action), Tokyo Magnitude 8.0, Haikyuu!! Second Season, Girlfriend (Note), Cars 2, Chân Trời Ký Lục"
9328,"Kodomo no Jikan OVA, Huyền Thoại Zestiria Phần 2, Kamichu!, Yarinaoshi Reijou wa Ryuutei Heika wo Kouryakuchuu, Danna ga Nani wo Itteiru ka Wakaranai Ken, Đao Kiếm Loạn Vũ"
9329,"Valkyrie Drive: Mermaid, Tokyo Underground, Kamisama no Memochou, SKET Dance, Thám tử lừng danh Conan: Nhà ảo thuật với đôi cánh bạc, Id:Invaded, Gochuumon wa Usagi desu ka?, Akuma no Riddle: Shousha wa Dare? Nukiuchi Test, Cuộc Chiến Người Khổng Lồ OVA, Jintian de Wancan Jiushi Ni, Romeo no Aoi Sora"
9330,"Genshiken Nidaime, Sora no Manimani, Cậu Bé Siêu Năng Lực: Reigen – Shirarezaru Kiseki no Reinouryokusha, Ito Junji: Collection Specials, Fruits Basket 3rd Season, Love Hina Again, The iDOLM@STER SideM: Wake Atte Mini!, Vua của Nabari, Burn Up Scramble, Boku no Hero Academia: Warae! Jigoku no You ni, Tiểu Lam và Tiểu Lục 2, T.P. Sakura: Time Paladin Sakura, Chư Thiên Kỷ, Fate/stay night Movie: Heaven's Feel - III. Spring Song, Biệt Đội Titans, Boukyaku Battery, Hungry Heart: Wild Striker, Candy☆Boy: Side Story For Archive, Tsurezure Children, Tiệm Đồ Cổ A Xá"
9331,"Pacific Rim: The Black, Ranh giới Hư không: Khu vườn Tội lỗi, Choujigen Game Neptune The Animation, Bất Thường Tại Trường Phép Thuật Movie, Đôi Mắt Của Shana Phần Specials, Lance N' Masques, Suy Luận Hư Cấu, Ái Tình Flops, Đại Vương Tha Mạng, Boruto: Naruto Những Thế Hệ Kế Tiếp, Bartender Live Action"
9332,"D.C.II: Da Capo II, Shounen Onmyouji, Code:Realize: Sousei no Himegimi, Bucchigiri?!, Arifureta Shokugyou de Sekai Saikyou, Natsu no Arashi!, Bartender, The iDOLM@STER Cinderella Girls 2nd Season, Cuộc Chiến Xe Tăng, Kyoukaisenjou no Horizon II, Meitou Isekai no Yu Kaitakuki: Arafoo 40 Onsen Mania no Tensei Saki wa  Nonbiri Onsen Tengoku deshita, Aikatsu Stars!, Nàng Ta Không Làm Nữ Chính Lâu Rồi, Chaos Dragon: Sekiryuu Seneki, Issho ni Training Ofuro: Bathtime with Hinako & Hiyoko, Gakuen Alice, Pupa, Hắc Bạch Vô Song Phần 2, Hakuouki Movie 1: Kyoto Ranbu, Natsuyuki Rendezvous"
9333,"Đại Chiến Titan, Naruto: Huyền thoại đá Gelel, Hello!! Kiniro Mosaic, GTO: Great Teacher Onizuka Season 2 [Live Action], High & Low – The Story of Sword"
9334,"Hóa Kiếp Trở Thành Otome, Bokusatsu Tenshi Dokuro-chan 2, Sinh Tử Luân Hồi, Again!!, Khế Ước"
9335,"Happy☆Lesson (TV), Shigatsu wa Kimi no Uso Live Action, WWW.Working!!, Hanasaku Iroha: Home Sweet Home, Zetsumetsu Kigu Shoujo: Amazing Twins, Hỡi Các Thiếu Nữ Trong Thời Kỳ Hoang Dã"
9336,"Hắc Quản Gia III, Druaga no Tou: The Sword of Uruk, Turn A Gundam, Bloodivores, Shijou Saikyou no Deshi Kenichi, Hắc Quản Gia: Trường Nội Trú, Tsukiuta. The Animation 2, Naisho no Tsubomi, Nữ Quỷ Nhà Bên, Cậu Đúng Là Một Thiên Tài, Kuro Gal ni Natta kara Shinyuu to shitemita., Softenni, Night Head Genesis, Code Geass: Boukoku no Akito 4 - Nikushimi no Kioku kara, Mermaid Forest, Sankaku Mado no Sotogawa wa Yoru, Revisions, Amanchu! Advance, Atri: My Dear Moments, Fortune Arterial: Akai Yakusoku"
9337,"Oruchuban Ebichu, Bách Luyện Phi Thăng Lục, Dị Thế Ma Vương 2, Senpai wa Otokonoko, The Marginal Service, Shirobako Movie, Sứ Mệnh Về Bầu Trời, Uchuu Kyoudai, Hoả Phụng Liêu Nguyên"
9338,"Birdie Wing: Câu Chuyện Của Các Nữ Golf Thủ, Starmyu 3rd Season, Precure All Stars Movie F"
9339,"Ước Mơ Vươn Tới Một Ngôi Sao Specials, Hibike! Euphonium Movie 3: Chikai no Finale, Sekai de Ichiban Tsuyoku Naritai! Specials, Boku no Imouto wa ""Osaka Okan"", Vạn Giới Thần Chủ, Chúng Ta Sẽ Kết Hôn Thật Sao?, Trò Đùa Của Thần Linh, Totto-chan: Cô Bé Bên Cửa Sổ, Duy Ngã Độc Thần, Macademi Wasshoi!, Weiß Survive, Chào Mừng Cậu Đến Trường Iruma-kun Mùa 2, Hentai Kamen Season 2"
9340,"Ikkitousen: Extravaganza Epoch, Doraemon New TV Series, Lục Địa Kiện Tiên, Rec, Học viện anh hùng: Nhiệm vụ giải cứu thế giới, Ore  Twintail ni Narimasu., Koi to Senkyo to Chocolate Special, Thần Y Cổ Đại Ở Đô Thị (Đô Thị Cổ Tiên Y), Bungaku Shoujo Kyou no Oyatsu: Hatsukoi, Bakuman. 2nd Season, Mobile Suit Gundam 00 The Movie: A Wakening of the Trailblazer, Học Chiến Đô Thị SS2, Mạo Hiểm Giả Bất Tử Ngoài Mong Muốn, Yonhyakunijuu Renpai Girl, Tamayura: More Aggressive"
9341,Isekai Maou to Shoukan Shoujo no Dorei Majutsu
9342,"Macross Zero, Pokemon Movie 22: Mewtwo no Gyakushuu Evolution, Mahoromatic 2, 7 viên ngọc rồng Z, Mayoiga, Shin Chuuka Ichiban!, Ichigo 100%, Night Wizard, Kyoukai Senki, Kindaichi Shonen no Jikenbo N (2014), Hibike! Euphonium 2 Specials, Nguyên Long 3, Rosario to Vampire Capu2, Soda Chanh Mật Ong, Big Order (TV)"
9343,"Vong Linh Đau Khổ Muốn Giải Nghệ, Hãy yêu em thật lòng, Vĩnh Hằng Kiếm Tổ, Ta Nhặt Được Thuộc Tính Đầy Đất, Không Kí Ức, Phàm Nhân Tu Tiên - Phong Khởi Thiên Nam (Phàm Nhân Tu Tiên Truyện), Yêu Hận Tình Thù, Choukadou Girl ⅙, Long Thần Vạn Tướng Chi Cuồng Vương (Tây Hành Kỷ Tiền Truyện), Jashin-chan Dropkick, Queen's Blade: Rurou no Senshi, Grancrest Senki Tsuisou, Hòm Thư Medaka 1"
9344,"World Dai Star, Oushitsu Kyoushi Heine Movie, Kimi no Iru Machi: Tasogare Kousaten, Lupin the IIIrd: Chikemuri no Ishikawa Goemon, Cyborg 009 VS Devilman, Tengen Toppa Gurren Lagann Movie 1: Gurren-hen"
9345,"Asagao to Kase-san., Chào Mừng Cậu Đến Trường Iruma-kun Mùa 3, Đội bóng chày siêu đẳng, Gift: Eternal Rainbow Special, Thần Cấp Long Vệ, Sasaki to Miyano Movie: Sotsugyou-hen, Kyoukai no Kanata: Shinonome, Tớ Muốn Ăn Tụy Của Cậu, The iDOLM@STER SideM: Wake Atte Mini!, Ryuugajou Nanana no Maizoukin (TV), Pokemon: The Origin, Saint Seiya: Meiou Hades Juuni Kyuu-hen, Aria The OVA: Arietta"
